rxn number,sensitivity,cantera equation,cantera products,cantera reactants
233,1.6447650485597811e-09,CH3CHO + HCO <=> CH4 + CO + HCO,"{'CH4': 1.0, 'CO': 1.0, 'HCO': 1.0}","{'CH3CHO': 1.0, 'HCO': 1.0}"
659,1.6108579714067571e-09,H + l-C6H4 <=> C6H5,{'C6H5': 1.0},"{'H': 1.0, 'l-C6H4': 1.0}"
678,-1.5393522442828574e-09,C6H5CH2 + O <=> C6H5CHO + H,"{'C6H5CHO': 1.0, 'H': 1.0}","{'C6H5CH2': 1.0, 'O': 1.0}"
718,1.5380064246640923e-09,C6H5 + HO2 <=> C6H5O + OH,"{'C6H5O': 1.0, 'OH': 1.0}","{'C6H5': 1.0, 'HO2': 1.0}"
1139,1.5163367741256775e-09,CH2F + CH3-CHF2 <=> CH3-CF2 + CH3F,"{'CH3-CF2': 1.0, 'CH3F': 1.0}","{'CH2F': 1.0, 'CH3-CHF2': 1.0}"
1130,1.4870864675815384e-09,CH3 + CHF2-CF3 <=> CF3-CF2 + CH4,"{'CF3-CF2': 1.0, 'CH4': 1.0}","{'CH3': 1.0, 'CHF2-CF3': 1.0}"
1150,1.4737472222888398e-09,CH3-CHF2 + CHF2 <=> CH2F2 + CH3-CF2,"{'CH2F2': 1.0, 'CH3-CF2': 1.0}","{'CH3-CHF2': 1.0, 'CHF2': 1.0}"
360,1.4728171738988917e-09,C3H6 + H <=> CH3CCH2 + H2,"{'CH3CCH2': 1.0, 'H2': 1.0}","{'C3H6': 1.0, 'H': 1.0}"
370,1.4489415588095586e-09,C3H6 + OH <=> CH3CHCH + H2O,"{'CH3CHCH': 1.0, 'H2O': 1.0}","{'C3H6': 1.0, 'OH': 1.0}"
1263,1.4110171528205991e-09,CH2F-CF2 + CH2O <=> CH2F-CHF2 + HCO,"{'CH2F-CHF2': 1.0, 'HCO': 1.0}","{'CH2F-CF2': 1.0, 'CH2O': 1.0}"
1472,-1.4011260876867047e-09,CF3CCH2 + CH3 <=> CF3 + CH3CCH2,"{'CF3': 1.0, 'CH3CCH2': 1.0}","{'CF3CCH2': 1.0, 'CH3': 1.0}"
988,1.4004996759111227e-09,CH2F-CH2 + H <=> C2H4 + HF,"{'C2H4': 1.0, 'HF': 1.0}","{'CH2F-CH2': 1.0, 'H': 1.0}"
267,1.3746549470153034e-09,C2H5 + H <=> C2H4 + H2,"{'C2H4': 1.0, 'H2': 1.0}","{'C2H5': 1.0, 'H': 1.0}"
107,1.3698241507552544e-09,CH3O + H (+M) <=> CH3OH (+M),{'CH3OH': 1.0},"{'CH3O': 1.0, 'H': 1.0}"
108,-1.3618073681735194e-09,CH3O + H <=> CH2OH + H,"{'CH2OH': 1.0, 'H': 1.0}","{'CH3O': 1.0, 'H': 1.0}"
1070,-1.3302514434899513e-09,CH3-CH2F + O <=> CH3-CHF + OH,"{'CH3-CHF': 1.0, 'OH': 1.0}","{'CH3-CH2F': 1.0, 'O': 1.0}"
1172,-1.3109346285436783e-09,CH2F-CHF + O2 <=> CHF:CHF[Z] + HO2,"{'CHF:CHF[Z]': 1.0, 'HO2': 1.0}","{'CH2F-CHF': 1.0, 'O2': 1.0}"
501,-1.2405388535226615e-09,C4H612 + H <=> C4H6 + H,"{'C4H6': 1.0, 'H': 1.0}","{'C4H612': 1.0, 'H': 1.0}"
1541,1.2265371135493486e-09,CH2CFCF3 + OH <=> CHOHCHFCF3,{'CHOHCHFCF3': 1.0},"{'CH2CFCF3': 1.0, 'OH': 1.0}"
226,-1.1852796770626232e-09,CH3CO + H2O2 <=> CH3CHO + HO2,"{'CH3CHO': 1.0, 'HO2': 1.0}","{'CH3CO': 1.0, 'H2O2': 1.0}"
205,-1.1612025051837753e-09,2 C2H3 <=> C4H6,{'C4H6': 1.0},{'C2H3': 2.0}
804,-1.1024548644464684e-09,CH3CH2O + CO <=> C2H5 + CO2,"{'C2H5': 1.0, 'CO2': 1.0}","{'CH3CH2O': 1.0, 'CO': 1.0}"
731,1.0655219767369108e-09,C6H5OH + OH <=> C6H5O + H2O,"{'C6H5O': 1.0, 'H2O': 1.0}","{'C6H5OH': 1.0, 'OH': 1.0}"
246,1.0647131323950072e-09,CH2OCH + M <=> CH2CO + H + M,"{'CH2CO': 1.0, 'H': 1.0}",{'CH2OCH': 1.0}
759,1.0589583857994196e-09,C5H5 + OH <=> C5H5OH,{'C5H5OH': 1.0},"{'C5H5': 1.0, 'OH': 1.0}"
130,-1.058087210364438e-09,CH3OH + H <=> CH3O + H2,"{'CH3O': 1.0, 'H2': 1.0}","{'CH3OH': 1.0, 'H': 1.0}"
206,-1.048746550300609e-09,2 C2H3 <=> H + iC4H5,"{'H': 1.0, 'iC4H5': 1.0}",{'C2H3': 2.0}
507,-1.0304449679398457e-09,C4H612 + O <=> OH + iC4H5,"{'OH': 1.0, 'iC4H5': 1.0}","{'C4H612': 1.0, 'O': 1.0}"
890,-1.0284449886845695e-09,CH2F + CH3OH <=> CH2OH + CH3F,"{'CH2OH': 1.0, 'CH3F': 1.0}","{'CH2F': 1.0, 'CH3OH': 1.0}"
730,-1.01788115692382e-09,C6H5OH <=> C5H6 + CO,"{'C5H6': 1.0, 'CO': 1.0}",{'C6H5OH': 1.0}
378,1.0005311785268033e-09,C2H3CHO + O <=> C2H3 + CO + OH,"{'C2H3': 1.0, 'CO': 1.0, 'OH': 1.0}","{'C2H3CHO': 1.0, 'O': 1.0}"
1132,-9.91125470770582e-10,C2H5 + CHF2-CF3 <=> C2H6 + CF3-CF2,"{'C2H6': 1.0, 'CF3-CF2': 1.0}","{'C2H5': 1.0, 'CHF2-CF3': 1.0}"
309,9.52970784239935e-10,C2H + aC3H4 <=> C2H2 + C3H3,"{'C2H2': 1.0, 'C3H3': 1.0}","{'C2H': 1.0, 'aC3H4': 1.0}"
661,-9.320158740209188e-10,H + l-C6H4 <=> C6H3 + H2,"{'C6H3': 1.0, 'H2': 1.0}","{'H': 1.0, 'l-C6H4': 1.0}"
299,-9.200082676176498e-10,C3H3 + C4H4 <=> C6H5CH2,{'C6H5CH2': 1.0},"{'C3H3': 1.0, 'C4H4': 1.0}"
478,9.180860611267508e-10,C4H6 + H <=> H2 + nC4H5,"{'H2': 1.0, 'nC4H5': 1.0}","{'C4H6': 1.0, 'H': 1.0}"
757,9.151139602319296e-10,C5H5 + OH <=> C5H5OH,{'C5H5OH': 1.0},"{'C5H5': 1.0, 'OH': 1.0}"
758,9.121016372040173e-10,C5H5 + OH <=> C5H5OH,{'C5H5OH': 1.0},"{'C5H5': 1.0, 'OH': 1.0}"
1092,9.110879909280701e-10,CH2F-CF3 + OH <=> CF3-CHF + H2O,"{'CF3-CHF': 1.0, 'H2O': 1.0}","{'CH2F-CF3': 1.0, 'OH': 1.0}"
329,-9.091489635015903e-10,O2 + aC3H5 <=> HO2 + aC3H4,"{'HO2': 1.0, 'aC3H4': 1.0}","{'O2': 1.0, 'aC3H5': 1.0}"
775,9.014702747483097e-10,H + c-C4H5 <=> C4H6,{'C4H6': 1.0},"{'H': 1.0, 'c-C4H5': 1.0}"
778,8.717201375391323e-10,O2 + c-C4H5 <=> CH2CHO + CH2CO,"{'CH2CHO': 1.0, 'CH2CO': 1.0}","{'O2': 1.0, 'c-C4H5': 1.0}"
449,-8.708416017438041e-10,nC4H5 <=> iC4H5,{'iC4H5': 1.0},{'nC4H5': 1.0}
1302,-8.651551520070598e-10,CHF:CHF[Z] + H (+M) <=> CH2F-CHF (+M),{'CH2F-CHF': 1.0},"{'CHF:CHF[Z]': 1.0, 'H': 1.0}"
369,8.344822386014522e-10,C3H6 + OH <=> CH3CCH2 + H2O,"{'CH3CCH2': 1.0, 'H2O': 1.0}","{'C3H6': 1.0, 'OH': 1.0}"
776,8.274400840383778e-10,H + c-C4H5 <=> C2H2 + C2H4,"{'C2H2': 1.0, 'C2H4': 1.0}","{'H': 1.0, 'c-C4H5': 1.0}"
1016,8.219599823230787e-10,CH3-CF2 + H <=> CH3-CHF2,{'CH3-CHF2': 1.0},"{'CH3-CF2': 1.0, 'H': 1.0}"
1473,-8.047911174491548e-10,CF3CCH + H <=> C2H2 + CF3,"{'C2H2': 1.0, 'CF3': 1.0}","{'CF3CCH': 1.0, 'H': 1.0}"
710,8.033262382111801e-10,C6H6 + O <=> C5H5 + HCO,"{'C5H5': 1.0, 'HCO': 1.0}","{'C6H6': 1.0, 'O': 1.0}"
747,-7.74986948457831e-10,C5H6 + HCO <=> C5H5 + CH2O,"{'C5H5': 1.0, 'CH2O': 1.0}","{'C5H6': 1.0, 'HCO': 1.0}"
336,7.705473663161469e-10,CH3 + aC3H5 <=> CH4 + aC3H4,"{'CH4': 1.0, 'aC3H4': 1.0}","{'CH3': 1.0, 'aC3H5': 1.0}"
713,7.694839121090604e-10,C6H5 + H <=> H2 + o-C6H4,"{'H2': 1.0, 'o-C6H4': 1.0}","{'C6H5': 1.0, 'H': 1.0}"
274,-7.489562970951116e-10,C2H5 + H2O2 <=> C2H6 + HO2,"{'C2H6': 1.0, 'HO2': 1.0}","{'C2H5': 1.0, 'H2O2': 1.0}"
846,7.183413565247701e-10,CHF + H2 <=> CH3F,{'CH3F': 1.0},"{'CHF': 1.0, 'H2': 1.0}"
888,7.176667172792485e-10,CH3OH + CHF2 <=> CH2F2 + CH3O,"{'CH2F2': 1.0, 'CH3O': 1.0}","{'CH3OH': 1.0, 'CHF2': 1.0}"
1091,7.061637688845893e-10,CH2F-CF3 + O <=> CF3-CHF + OH,"{'CF3-CHF': 1.0, 'OH': 1.0}","{'CH2F-CF3': 1.0, 'O': 1.0}"
277,-6.907757677039993e-10,C2H3 + C2H5 <=> CH3 + aC3H5,"{'CH3': 1.0, 'aC3H5': 1.0}","{'C2H3': 1.0, 'C2H5': 1.0}"
115,-6.844604506128451e-10,CH2OH + H (+M) <=> CH3OH (+M),{'CH3OH': 1.0},"{'CH2OH': 1.0, 'H': 1.0}"
670,-6.783355501480469e-10,C6H5CH3 + H <=> C6H6 + CH3,"{'C6H6': 1.0, 'CH3': 1.0}","{'C6H5CH3': 1.0, 'H': 1.0}"
990,6.629145632300159e-10,CH2F-CHF + H <=> CH2:CHF + HF,"{'CH2:CHF': 1.0, 'HF': 1.0}","{'CH2F-CHF': 1.0, 'H': 1.0}"
463,6.295565100928258e-10,OH + iC4H5 <=> C4H4 + H2O,"{'C4H4': 1.0, 'H2O': 1.0}","{'OH': 1.0, 'iC4H5': 1.0}"
677,-6.255439722889839e-10,C6H5CH2 + H <=> C6H5 + CH3,"{'C6H5': 1.0, 'CH3': 1.0}","{'C6H5CH2': 1.0, 'H': 1.0}"
1404,5.85426272494877e-10,CH3-CH2F + F <=> CH2F-CH2 + HF,"{'CH2F-CH2': 1.0, 'HF': 1.0}","{'CH3-CH2F': 1.0, 'F': 1.0}"
891,-5.687322090185905e-10,CH3OH + CHF2 <=> CH2F2 + CH2OH,"{'CH2F2': 1.0, 'CH2OH': 1.0}","{'CH3OH': 1.0, 'CHF2': 1.0}"
881,-5.681106420515393e-10,C2H3 + CH3F <=> C2H4 + CH2F,"{'C2H4': 1.0, 'CH2F': 1.0}","{'C2H3': 1.0, 'CH3F': 1.0}"
484,5.524173390978396e-10,C4H6 + O <=> OH + iC4H5,"{'OH': 1.0, 'iC4H5': 1.0}","{'C4H6': 1.0, 'O': 1.0}"
657,5.419970418189371e-10,C6H3 + H <=> C6H2 + H2,"{'C6H2': 1.0, 'H2': 1.0}","{'C6H3': 1.0, 'H': 1.0}"
660,5.419148226045652e-10,H + l-C6H4 <=> H + o-C6H4,"{'H': 1.0, 'o-C6H4': 1.0}","{'H': 1.0, 'l-C6H4': 1.0}"
512,-5.414458871701291e-10,C4H6-2 + H <=> C4H612 + H,"{'C4H612': 1.0, 'H': 1.0}","{'C4H6-2': 1.0, 'H': 1.0}"
985,-5.216206977802344e-10,CH2F-CF3 <=> CHF:CF2 + HF,"{'CHF:CF2': 1.0, 'HF': 1.0}",{'CH2F-CF3': 1.0}
818,-5.138633823046146e-10,C2H4 + OH <=> C2H4OH,{'C2H4OH': 1.0},"{'C2H4': 1.0, 'OH': 1.0}"
210,-5.131843154027265e-10,CH2CHO + H (+M) <=> CH3CHO (+M),{'CH3CHO': 1.0},"{'CH2CHO': 1.0, 'H': 1.0}"
466,-5.109944929998729e-10,HO2 + iC4H5 <=> C2H3 + CH2CO + OH,"{'C2H3': 1.0, 'CH2CO': 1.0, 'OH': 1.0}","{'HO2': 1.0, 'iC4H5': 1.0}"
882,-4.785346909501194e-10,C2H3 + CH2F2 <=> C2H4 + CHF2,"{'C2H4': 1.0, 'CHF2': 1.0}","{'C2H3': 1.0, 'CH2F2': 1.0}"
135,-4.75680479041409e-10,CH3 + CH3OH <=> CH2OH + CH4,"{'CH2OH': 1.0, 'CH4': 1.0}","{'CH3': 1.0, 'CH3OH': 1.0}"
662,-4.736983276293199e-10,OH + l-C6H4 <=> C6H3 + H2O,"{'C6H3': 1.0, 'H2O': 1.0}","{'OH': 1.0, 'l-C6H4': 1.0}"
1248,4.733052476732067e-10,CH3-CHF + HO2 <=> CH3-CH2F + O2,"{'CH3-CH2F': 1.0, 'O2': 1.0}","{'CH3-CHF': 1.0, 'HO2': 1.0}"
762,4.640099315193855e-10,C5H5OH + H <=> C5H4OH + H2,"{'C5H4OH': 1.0, 'H2': 1.0}","{'C5H5OH': 1.0, 'H': 1.0}"
1407,4.5003173559617933e-10,CH3-CH2F + F <=> CH3-CHF + HF,"{'CH3-CHF': 1.0, 'HF': 1.0}","{'CH3-CH2F': 1.0, 'F': 1.0}"
353,-4.458630009062601e-10,CH3CHCH + HO2 <=> C2H4 + HCO + OH,"{'C2H4': 1.0, 'HCO': 1.0, 'OH': 1.0}","{'CH3CHCH': 1.0, 'HO2': 1.0}"
1479,-4.419916257298017e-10,CF3COCH3 + OH <=> CF3 + CH2CO + H2O,"{'CF3': 1.0, 'CH2CO': 1.0, 'H2O': 1.0}","{'CF3COCH3': 1.0, 'OH': 1.0}"
475,-4.41142509159857e-10,C4H6 <=> H + iC4H5,"{'H': 1.0, 'iC4H5': 1.0}",{'C4H6': 1.0}
432,4.2054646201171706e-10,OH + nC4H3 <=> C4H2 + H2O,"{'C4H2': 1.0, 'H2O': 1.0}","{'OH': 1.0, 'nC4H3': 1.0}"
817,-4.1709929529381466e-10,HOC2H4O2 <=> 2 CH2O + OH,"{'CH2O': 2.0, 'OH': 1.0}",{'HOC2H4O2': 1.0}
887,4.063309662533586e-10,CH2F + CH3OH <=> CH3F + CH3O,"{'CH3F': 1.0, 'CH3O': 1.0}","{'CH2F': 1.0, 'CH3OH': 1.0}"
748,3.938253143800025e-10,C5H6 + CH3 <=> C5H5 + CH4,"{'C5H5': 1.0, 'CH4': 1.0}","{'C5H6': 1.0, 'CH3': 1.0}"
1227,3.9090115758002574e-10,CH2F-CF2 + CH3 <=> CH4 + CHF:CF2,"{'CH4': 1.0, 'CHF:CF2': 1.0}","{'CH2F-CF2': 1.0, 'CH3': 1.0}"
1107,-3.874729771448103e-10,CF3-CH2 + H2O2 <=> CH3-CF3 + HO2,"{'CH3-CF3': 1.0, 'HO2': 1.0}","{'CF3-CH2': 1.0, 'H2O2': 1.0}"
764,3.6359798561465153e-10,C5H5OH + OH <=> C5H4OH + H2O,"{'C5H4OH': 1.0, 'H2O': 1.0}","{'C5H5OH': 1.0, 'OH': 1.0}"
626,3.558737082900425e-10,CH3 + CH3CO <=> CH3COCH3,{'CH3COCH3': 1.0},"{'CH3': 1.0, 'CH3CO': 1.0}"
656,-3.519151104579597e-10,C6H3 + H <=> l-C6H4,{'l-C6H4': 1.0},"{'C6H3': 1.0, 'H': 1.0}"
244,3.478638657878805e-10,CH2OCH + M <=> CH3 + CO + M,"{'CH3': 1.0, 'CO': 1.0}",{'CH2OCH': 1.0}
552,3.423586425624331e-10,C4H81 + H <=> C3H6 + CH3,"{'C3H6': 1.0, 'CH3': 1.0}","{'C4H81': 1.0, 'H': 1.0}"
1225,3.396840648178229e-10,CH3 + CHF2-CHF <=> CH4 + CHF:CF2,"{'CH4': 1.0, 'CHF:CF2': 1.0}","{'CH3': 1.0, 'CHF2-CHF': 1.0}"
224,3.1985467615287034e-10,CH3CO + OH <=> CH3 + CO + OH,"{'CH3': 1.0, 'CO': 1.0, 'OH': 1.0}","{'CH3CO': 1.0, 'OH': 1.0}"
1144,3.164529674255325e-10,CH2F + CH2F-CF3 <=> CF3-CHF + CH3F,"{'CF3-CHF': 1.0, 'CH3F': 1.0}","{'CH2F': 1.0, 'CH2F-CF3': 1.0}"
676,-3.024257742414155e-10,C6H5CH2 + H (+M) <=> C6H5CH3 (+M),{'C6H5CH3': 1.0},"{'C6H5CH2': 1.0, 'H': 1.0}"
743,-3.018486721913348e-10,C5H6 + O <=> CO + H + nC4H5,"{'CO': 1.0, 'H': 1.0, 'nC4H5': 1.0}","{'C5H6': 1.0, 'O': 1.0}"
366,-3.0052002336668553e-10,C3H6 + O <=> CH3CCH2 + OH,"{'CH3CCH2': 1.0, 'OH': 1.0}","{'C3H6': 1.0, 'O': 1.0}"
474,-2.9734293334694833e-10,C2H4 + C4H5-2 <=> C5H6 + CH3,"{'C5H6': 1.0, 'CH3': 1.0}","{'C2H4': 1.0, 'C4H5-2': 1.0}"
1155,2.791661143575337e-10,CH2F-CF3 + CHF2 <=> CF3-CHF + CH2F2,"{'CF3-CHF': 1.0, 'CH2F2': 1.0}","{'CH2F-CF3': 1.0, 'CHF2': 1.0}"
314,-2.7140367724534853e-10,H + pC3H4 <=> CH3CHCH,{'CH3CHCH': 1.0},"{'H': 1.0, 'pC3H4': 1.0}"
350,-2.689481878397086e-10,CH3CHCH + O <=> C2H4 + HCO,"{'C2H4': 1.0, 'HCO': 1.0}","{'CH3CHCH': 1.0, 'O': 1.0}"
732,2.652685556333537e-10,C6H5OH + H <=> C6H5O + H2,"{'C6H5O': 1.0, 'H2': 1.0}","{'C6H5OH': 1.0, 'H': 1.0}"
972,2.6410975383015504e-10,C2H3 + CHF:O <=> C2H4 + CF:O,"{'C2H4': 1.0, 'CF:O': 1.0}","{'C2H3': 1.0, 'CHF:O': 1.0}"
381,2.608924143982092e-10,C2H3CHO + CH3 <=> CH2CHCO + CH4,"{'CH2CHCO': 1.0, 'CH4': 1.0}","{'C2H3CHO': 1.0, 'CH3': 1.0}"
688,-2.531848044858672e-10,C6H5CHO <=> C6H5CO + H,"{'C6H5CO': 1.0, 'H': 1.0}",{'C6H5CHO': 1.0}
664,-2.529835994613607e-10,OH + o-C6H4 <=> C5H5 + CO,"{'C5H5': 1.0, 'CO': 1.0}","{'OH': 1.0, 'o-C6H4': 1.0}"
377,2.458681266465413e-10,C2H3CHO + H <=> C2H4 + HCO,"{'C2H4': 1.0, 'HCO': 1.0}","{'C2H3CHO': 1.0, 'H': 1.0}"
433,2.4148924963616707e-10,C2H2 + nC4H3 <=> H + l-C6H4,"{'H': 1.0, 'l-C6H4': 1.0}","{'C2H2': 1.0, 'nC4H3': 1.0}"
345,2.412030106310836e-10,CH3CCH2 + HO2 <=> CH2CO + CH3 + OH,"{'CH2CO': 1.0, 'CH3': 1.0, 'OH': 1.0}","{'CH3CCH2': 1.0, 'HO2': 1.0}"
1223,2.404064747562668e-10,CH3 + CH3-CHF <=> CH2:CHF + CH4,"{'CH2:CHF': 1.0, 'CH4': 1.0}","{'CH3': 1.0, 'CH3-CHF': 1.0}"
434,2.3508669991166047e-10,C2H2 + nC4H3 <=> C6H5,{'C6H5': 1.0},"{'C2H2': 1.0, 'nC4H3': 1.0}"
5,2.214490895145496e-10,2 H + H2 <=> 2 H2,{'H2': 2.0},"{'H': 2.0, 'H2': 1.0}"
492,2.1575233409419508e-10,C4H6 + CH3 <=> CH4 + iC4H5,"{'CH4': 1.0, 'iC4H5': 1.0}","{'C4H6': 1.0, 'CH3': 1.0}"
1549,2.1201818853992237e-10,CH2CFCF3 + OH <=> CH3COFCF3,{'CH3COFCF3': 1.0},"{'CH2CFCF3': 1.0, 'OH': 1.0}"
763,2.0761282865638878e-10,C5H5OH + OH <=> C5H5O(2_4) + H2O,"{'C5H5O(2_4)': 1.0, 'H2O': 1.0}","{'C5H5OH': 1.0, 'OH': 1.0}"
367,-2.025827101717281e-10,C3H6 + O <=> CH3CHCH + OH,"{'CH3CHCH': 1.0, 'OH': 1.0}","{'C3H6': 1.0, 'O': 1.0}"
1244,-2.0149853040233984e-10,CH2F-CF2 + HO2 <=> CHF:CF2 + H2O2,"{'CHF:CF2': 1.0, 'H2O2': 1.0}","{'CH2F-CF2': 1.0, 'HO2': 1.0}"
1119,-1.9615704579047764e-10,C2H3 + CH3-CF3 <=> C2H4 + CF3-CH2,"{'C2H4': 1.0, 'CF3-CH2': 1.0}","{'C2H3': 1.0, 'CH3-CF3': 1.0}"
1141,-1.8249789253297683e-10,CH2F + CH2F-CH2F <=> CH2F-CHF + CH3F,"{'CH2F-CHF': 1.0, 'CH3F': 1.0}","{'CH2F': 1.0, 'CH2F-CH2F': 1.0}"
733,-1.7965278085705426e-10,C6H5OH + O <=> C6H5O + OH,"{'C6H5O': 1.0, 'OH': 1.0}","{'C6H5OH': 1.0, 'O': 1.0}"
476,-1.7948758051978147e-10,C4H6 <=> H + nC4H5,"{'H': 1.0, 'nC4H5': 1.0}",{'C4H6': 1.0}
654,1.77281348380992e-10,C6H2 + H <=> C6H3,{'C6H3': 1.0},"{'C6H2': 1.0, 'H': 1.0}"
1158,-1.748046124534224e-10,CF3 + CH3-CH2F <=> CH2F-CH2 + CHF3,"{'CH2F-CH2': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH3-CH2F': 1.0}"
1159,-1.713606515885428e-10,CF3 + CH3-CH2F <=> CH3-CHF + CHF3,"{'CH3-CHF': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH3-CH2F': 1.0}"
1246,-1.6966168760645407e-10,CHF2-CHF + HO2 <=> CHF:CF2 + H2O2,"{'CHF:CF2': 1.0, 'H2O2': 1.0}","{'CHF2-CHF': 1.0, 'HO2': 1.0}"
770,1.653840073607917e-10,C5H5O(1_3) + O2 <=> C5H4O + HO2,"{'C5H4O': 1.0, 'HO2': 1.0}","{'C5H5O(1_3)': 1.0, 'O2': 1.0}"
1102,-1.6308367837778265e-10,CH2F-CHF + H2O2 <=> CH2F-CH2F + HO2,"{'CH2F-CH2F': 1.0, 'HO2': 1.0}","{'CH2F-CHF': 1.0, 'H2O2': 1.0}"
1477,1.5802645682319176e-10,CF3 + CH3CO <=> CF3COCH3,{'CF3COCH3': 1.0},"{'CF3': 1.0, 'CH3CO': 1.0}"
671,1.5401573212820596e-10,C6H5CH3 + O <=> H + OC6H4CH3,"{'H': 1.0, 'OC6H4CH3': 1.0}","{'C6H5CH3': 1.0, 'O': 1.0}"
1068,-1.5380589297888837e-10,CH3-CH2F + OH <=> CH2F-CH2 + H2O,"{'CH2F-CH2': 1.0, 'H2O': 1.0}","{'CH3-CH2F': 1.0, 'OH': 1.0}"
341,1.5345079487324822e-10,CH3CCH2 + H <=> H2 + pC3H4,"{'H2': 1.0, 'pC3H4': 1.0}","{'CH3CCH2': 1.0, 'H': 1.0}"
551,-1.4890460944059973e-10,C4H81 + H <=> C2H4 + C2H5,"{'C2H4': 1.0, 'C2H5': 1.0}","{'C4H81': 1.0, 'H': 1.0}"
470,-1.4456100275527875e-10,H + iC4H5 <=> C4H5-2 + H,"{'C4H5-2': 1.0, 'H': 1.0}","{'H': 1.0, 'iC4H5': 1.0}"
750,-1.387673267032778e-10,C5H5 + O2 <=> C5H5O(2_4) + O,"{'C5H5O(2_4)': 1.0, 'O': 1.0}","{'C5H5': 1.0, 'O2': 1.0}"
356,-1.3727319996593982e-10,C3H6 + H (+M) <=> nC3H7 (+M),{'nC3H7': 1.0},"{'C3H6': 1.0, 'H': 1.0}"
665,-1.3337869946804346e-10,C6H5 + CH3 <=> C6H5CH3,{'C6H5CH3': 1.0},"{'C6H5': 1.0, 'CH3': 1.0}"
450,-1.3179893573997438e-10,H + nC4H5 <=> H + iC4H5,"{'H': 1.0, 'iC4H5': 1.0}","{'H': 1.0, 'nC4H5': 1.0}"
816,1.3010593569997049e-10,C2H4OH + O2 <=> HOC2H4O2,{'HOC2H4O2': 1.0},"{'C2H4OH': 1.0, 'O2': 1.0}"
553,-1.2471438500717336e-10,C4H81 + H <=> C4H7 + H2,"{'C4H7': 1.0, 'H2': 1.0}","{'C4H81': 1.0, 'H': 1.0}"
1410,-1.218404846603154e-10,CH2F-CF3 + F <=> CF3-CHF + HF,"{'CF3-CHF': 1.0, 'HF': 1.0}","{'CH2F-CF3': 1.0, 'F': 1.0}"
1240,-1.181551566149114e-10,CH3-CHF + HO2 <=> CH2:CHF + H2O2,"{'CH2:CHF': 1.0, 'H2O2': 1.0}","{'CH3-CHF': 1.0, 'HO2': 1.0}"
343,1.1643682134919167e-10,CH3CCH2 + OH <=> CH2CO + CH3 + H,"{'CH2CO': 1.0, 'CH3': 1.0, 'H': 1.0}","{'CH3CCH2': 1.0, 'OH': 1.0}"
1071,-1.118282524338106e-10,CH3-CH2F + OH <=> CH3-CHF + H2O,"{'CH3-CHF': 1.0, 'H2O': 1.0}","{'CH3-CH2F': 1.0, 'OH': 1.0}"
1106,-1.0227009602395687e-10,CHF2-CF2 + H2O2 <=> CHF2-CHF2 + HO2,"{'CHF2-CHF2': 1.0, 'HO2': 1.0}","{'CHF2-CF2': 1.0, 'H2O2': 1.0}"
1100,1.0203480579465331e-10,CH3-CF2 + H2O2 <=> CH3-CHF2 + HO2,"{'CH3-CHF2': 1.0, 'HO2': 1.0}","{'CH3-CF2': 1.0, 'H2O2': 1.0}"
346,1.0158057980324441e-10,CH3CCH2 + HCO <=> C3H6 + CO,"{'C3H6': 1.0, 'CO': 1.0}","{'CH3CCH2': 1.0, 'HCO': 1.0}"
556,-9.95686958405243e-11,C4H81 + O <=> C4H7 + OH,"{'C4H7': 1.0, 'OH': 1.0}","{'C4H81': 1.0, 'O': 1.0}"
547,-9.773761106680887e-11,O + iC4H7 <=> CH2O + CH3CCH2,"{'CH2O': 1.0, 'CH3CCH2': 1.0}","{'O': 1.0, 'iC4H7': 1.0}"
754,-9.507640304027173e-11,C5H5 + OH <=> C5H4OH + H,"{'C5H4OH': 1.0, 'H': 1.0}","{'C5H5': 1.0, 'OH': 1.0}"
719,-9.121160382482177e-11,C6H5 + HO2 <=> C6H6 + O2,"{'C6H6': 1.0, 'O2': 1.0}","{'C6H5': 1.0, 'HO2': 1.0}"
1128,-9.11433776222785e-11,CH3 + CHF2-CHF2 <=> CH4 + CHF2-CF2,"{'CH4': 1.0, 'CHF2-CF2': 1.0}","{'CH3': 1.0, 'CHF2-CHF2': 1.0}"
738,-8.609496679822144e-11,C5H6 + H <=> lC5H7,{'lC5H7': 1.0},"{'C5H6': 1.0, 'H': 1.0}"
624,-8.585046556839608e-11,CH3COCH3 + O <=> CH2CO + CH3 + OH,"{'CH2CO': 1.0, 'CH3': 1.0, 'OH': 1.0}","{'CH3COCH3': 1.0, 'O': 1.0}"
1156,8.459693212857742e-11,CHF2 + CHF2-CHF2 <=> CH2F2 + CHF2-CF2,"{'CH2F2': 1.0, 'CHF2-CF2': 1.0}","{'CHF2': 1.0, 'CHF2-CHF2': 1.0}"
490,8.086940276566587e-11,C4H6 + HO2 <=> C2H3CHOCH2 + OH,"{'C2H3CHOCH2': 1.0, 'OH': 1.0}","{'C4H6': 1.0, 'HO2': 1.0}"
516,8.013637164843632e-11,C4H6-2 + CH3 <=> C4H5-2 + CH4,"{'C4H5-2': 1.0, 'CH4': 1.0}","{'C4H6-2': 1.0, 'CH3': 1.0}"
