rxn number,sensitivity,cantera equation,cantera products,cantera reactants
193,-4.7726315287894294e-08,CH3CHO + H => CH3 + CO + H2,"{'CH3': 1.0, 'CO': 1.0, 'H2': 1.0}","{'CH3CHO': 1.0, 'H': 1.0}"
194,-4.699431111591037e-08,CH3CHO + OH => CH3 + CO + H2O,"{'CH3': 1.0, 'CO': 1.0, 'H2O': 1.0}","{'CH3CHO': 1.0, 'OH': 1.0}"
892,4.580138634153083e-08,CF3CCH2 + O2 <=> CF3CCH + HO2,"{'CF3CCH': 1.0, 'HO2': 1.0}","{'CF3CCH2': 1.0, 'O2': 1.0}"
460,4.3989618927350606e-08,CF2 + CH2F2 <=> CHFCF2 + HF,"{'CHFCF2': 1.0, 'HF': 1.0}","{'CF2': 1.0, 'CH2F2': 1.0}"
897,-4.3212921187397334e-08,CF3CHCH + H <=> CF3CCH + H2,"{'CF3CCH': 1.0, 'H2': 1.0}","{'CF3CHCH': 1.0, 'H': 1.0}"
701,-4.311411044483469e-08,CHFCH[Z] + H <=> CH2CHF,{'CH2CHF': 1.0},"{'CHFCH[Z]': 1.0, 'H': 1.0}"
369,4.2745927030153676e-08,CH2F + CHFO <=> CFO + CH3F,"{'CFO': 1.0, 'CH3F': 1.0}","{'CH2F': 1.0, 'CHFO': 1.0}"
190,-4.1557061481102706e-08,CH3CHO + O => CH3 + CO + OH,"{'CH3': 1.0, 'CO': 1.0, 'OH': 1.0}","{'CH3CHO': 1.0, 'O': 1.0}"
791,-4.082765129187117e-08,CH2(S) + CHF2 <=> CH2CHF + F,"{'CH2CHF': 1.0, 'F': 1.0}","{'CH2(S)': 1.0, 'CHF2': 1.0}"
1049,-4.082161673751549e-08,C3F7 + HO2 <=> C3F7H + O2,"{'C3F7H': 1.0, 'O2': 1.0}","{'C3F7': 1.0, 'HO2': 1.0}"
388,4.0778434581399394e-08,CH2F-CHF2 <=> CH2CF2 + HF,"{'CH2CF2': 1.0, 'HF': 1.0}",{'CH2F-CHF2': 1.0}
260,-4.050950024062578e-08,CF3 + CH2F2 <=> CHF2 + CHF3,"{'CHF2': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH2F2': 1.0}"
601,-3.808660334052287e-08,CH3-CHF + O <=> CH3 + CHFO,"{'CH3': 1.0, 'CHFO': 1.0}","{'CH3-CHF': 1.0, 'O': 1.0}"
408,3.790518370977591e-08,CHF2-CH2 + H <=> CH3 + CHF2,"{'CH3': 1.0, 'CHF2': 1.0}","{'CHF2-CH2': 1.0, 'H': 1.0}"
831,3.743532666197968e-08,CH2F-CHF2 + F <=> CH2F-CF2 + HF,"{'CH2F-CF2': 1.0, 'HF': 1.0}","{'CH2F-CHF2': 1.0, 'F': 1.0}"
242,-3.663806757356403e-08,CF4 + H <=> CHF3 + F,"{'CHF3': 1.0, 'F': 1.0}","{'CF4': 1.0, 'H': 1.0}"
1006,3.628963840595173e-08,CH-CFCF3 + O2 <=> CFCCF3 + HO2,"{'CFCCF3': 1.0, 'HO2': 1.0}","{'CH-CFCF3': 1.0, 'O2': 1.0}"
126,-3.5797710408116496e-08,CH + H2O <=> CH2O + H,"{'CH2O': 1.0, 'H': 1.0}","{'CH': 1.0, 'H2O': 1.0}"
875,-3.5159170380230495e-08,CF3CHCH2 + OH <=> CF3 + CH3CHO,"{'CF3': 1.0, 'CH3CHO': 1.0}","{'CF3CHCH2': 1.0, 'OH': 1.0}"
864,-3.4890202786700625e-08,CO + F2 <=> CFO + F,"{'CFO': 1.0, 'F': 1.0}","{'CO': 1.0, 'F2': 1.0}"
963,3.48485461519111e-08,CFCHCF3 + H <=> CF3 + CH2CF,"{'CF3': 1.0, 'CH2CF': 1.0}","{'CFCHCF3': 1.0, 'H': 1.0}"
950,-3.4385507653653386e-08,CHFCHCF3 + OH <=> CFCHCF3 + H2O,"{'CFCHCF3': 1.0, 'H2O': 1.0}","{'CHFCHCF3': 1.0, 'OH': 1.0}"
437,-3.420525872634489e-08,CH3 + CHF2 <=> CH3-CHF2,{'CH3-CHF2': 1.0},"{'CH3': 1.0, 'CHF2': 1.0}"
409,3.351979475068518e-08,CH3-CF2 + H <=> CH3 + CHF2,"{'CH3': 1.0, 'CHF2': 1.0}","{'CH3-CF2': 1.0, 'H': 1.0}"
52,3.3306839371944244e-08,CH4 + H <=> CH3 + H2,"{'CH3': 1.0, 'H2': 1.0}","{'CH4': 1.0, 'H': 1.0}"
138,3.1916955751422564e-08,CH2 + CH4 <=> 2 CH3,{'CH3': 2.0},"{'CH2': 1.0, 'CH4': 1.0}"
149,3.1501979796455104e-08,CH2(S) + CH4 <=> 2 CH3,{'CH3': 2.0},"{'CH2(S)': 1.0, 'CH4': 1.0}"
673,-3.128387377528699e-08,CH2O + CHF2-CF2 <=> CHF2-CHF2 + HCO,"{'CHF2-CHF2': 1.0, 'HCO': 1.0}","{'CH2O': 1.0, 'CHF2-CF2': 1.0}"
982,3.061011757636564e-08,CH2CFO (+M) <=> CH2F + CO (+M),"{'CH2F': 1.0, 'CO': 1.0}",{'CH2CFO': 1.0}
588,-2.9100390765760253e-08,CH2F-CH2 + O <=> CH2CO + H + HF,"{'CH2CO': 1.0, 'H': 1.0, 'HF': 1.0}","{'CH2F-CH2': 1.0, 'O': 1.0}"
625,-2.8670871051051474e-08,CH3-CF2 + OH <=> CH2CF2 + H2O,"{'CH2CF2': 1.0, 'H2O': 1.0}","{'CH3-CF2': 1.0, 'OH': 1.0}"
89,-2.8574987097852305e-08,C + OH <=> CO + H,"{'CO': 1.0, 'H': 1.0}","{'C': 1.0, 'OH': 1.0}"
591,-2.8440531518716934e-08,CH3-CHF + O <=> CH2CO + H + HF,"{'CH2CO': 1.0, 'H': 1.0, 'HF': 1.0}","{'CH3-CHF': 1.0, 'O': 1.0}"
202,-2.8079522674029707e-08,CH2CHO + H <=> CH2CO + H2,"{'CH2CO': 1.0, 'H2': 1.0}","{'CH2CHO': 1.0, 'H': 1.0}"
793,2.7862104474250745e-08,CH3 + CHF <=> CH2CHF + H,"{'CH2CHF': 1.0, 'H': 1.0}","{'CH3': 1.0, 'CHF': 1.0}"
66,2.634790864832727e-08,CH3O + H <=> CH2(S) + H2O,"{'CH2(S)': 1.0, 'H2O': 1.0}","{'CH3O': 1.0, 'H': 1.0}"
682,-2.6172828839966774e-08,CH2(S) + CHF <=> C2H2 + HF,"{'C2H2': 1.0, 'HF': 1.0}","{'CH2(S)': 1.0, 'CHF': 1.0}"
789,-2.615505585664388e-08,CH2(S) + CH2F <=> C2H4 + F,"{'C2H4': 1.0, 'F': 1.0}","{'CH2(S)': 1.0, 'CH2F': 1.0}"
447,-2.6030517876296703e-08,CH2(S) + CH3F <=> C2H4 + HF,"{'C2H4': 1.0, 'HF': 1.0}","{'CH2(S)': 1.0, 'CH3F': 1.0}"
61,-2.555376904683671e-08,CH2OH + H <=> CH2(S) + H2O,"{'CH2(S)': 1.0, 'H2O': 1.0}","{'CH2OH': 1.0, 'H': 1.0}"
693,-2.5194272422508807e-08,2 CHF <=> CHFCF[Z] + H,"{'CHFCF[Z]': 1.0, 'H': 1.0}",{'CHF': 2.0}
602,-2.5137057446302176e-08,CH2F-CHF + O <=> CH2F + CHFO,"{'CH2F': 1.0, 'CHFO': 1.0}","{'CH2F-CHF': 1.0, 'O': 1.0}"
970,2.512629589312546e-08,CHFCCF3 + OH <=> CF3 + CH2CFO,"{'CF3': 1.0, 'CH2CFO': 1.0}","{'CHFCCF3': 1.0, 'OH': 1.0}"
203,-2.385524220919641e-08,CH2CHO + OH <=> CH2CO + H2O,"{'CH2CO': 1.0, 'H2O': 1.0}","{'CH2CHO': 1.0, 'OH': 1.0}"
782,-2.279856880535254e-08,C2F2 + OH <=> CFCO + HF,"{'CFCO': 1.0, 'HF': 1.0}","{'C2F2': 1.0, 'OH': 1.0}"
334,-2.274301175624557e-08,CH2O + CHF <=> CH2CO + HF,"{'CH2CO': 1.0, 'HF': 1.0}","{'CH2O': 1.0, 'CHF': 1.0}"
848,-2.1560667852404218e-08,CF3CHO (+M) <=> CF2CO + HF (+M),"{'CF2CO': 1.0, 'HF': 1.0}",{'CF3CHO': 1.0}
895,2.0913155517519445e-08,CF3CHCH + O2 <=> CF3CCH + HO2,"{'CF3CCH': 1.0, 'HO2': 1.0}","{'CF3CHCH': 1.0, 'O2': 1.0}"
499,2.0836663808405626e-08,CHF2-CHF2 + O <=> CHF2-CF2 + OH,"{'CHF2-CF2': 1.0, 'OH': 1.0}","{'CHF2-CHF2': 1.0, 'O': 1.0}"
258,2.062158470822275e-08,CF3 + CH3F <=> CH2F + CHF3,"{'CH2F': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH3F': 1.0}"
1061,2.0355235569836086e-08,C3F6 (+M) <=> CF2CF + CF3 (+M),"{'CF2CF': 1.0, 'CF3': 1.0}",{'C3F6': 1.0}
901,-1.9982878061307717e-08,CF3CCH2 + OH <=> CF3CCH + H2O,"{'CF3CCH': 1.0, 'H2O': 1.0}","{'CF3CCH2': 1.0, 'OH': 1.0}"
397,-1.935463407696911e-08,CHF2-CHF + H <=> CHFCHF[Z] + HF,"{'CHFCHF[Z]': 1.0, 'HF': 1.0}","{'CHF2-CHF': 1.0, 'H': 1.0}"
311,-1.9143790123674875e-08,C2H2 + CF3O => CF2O + CH2CF,"{'CF2O': 1.0, 'CH2CF': 1.0}","{'C2H2': 1.0, 'CF3O': 1.0}"
410,-1.8453640325182214e-08,CHF2-CHF + H <=> CH2F + CHF2,"{'CH2F': 1.0, 'CHF2': 1.0}","{'CHF2-CHF': 1.0, 'H': 1.0}"
626,-1.8213862099942796e-08,CH2F-CF2 + OH <=> CHFCF2 + H2O,"{'CHFCF2': 1.0, 'H2O': 1.0}","{'CH2F-CF2': 1.0, 'OH': 1.0}"
906,-1.8065344727945343e-08,CF3CHCH + OH <=> CF3CCH + H2O,"{'CF3CCH': 1.0, 'H2O': 1.0}","{'CF3CHCH': 1.0, 'OH': 1.0}"
828,-1.7927742964956792e-08,CH2F-CH2F + F <=> CH2F-CHF + HF,"{'CH2F-CHF': 1.0, 'HF': 1.0}","{'CH2F-CH2F': 1.0, 'F': 1.0}"
598,-1.7895580969653558e-08,CH2F-CH2 + O <=> CH2F + CH2O,"{'CH2F': 1.0, 'CH2O': 1.0}","{'CH2F-CH2': 1.0, 'O': 1.0}"
854,-1.7886187624229066e-08,CF3-CF2 + CF3COF <=> CF3-CF3 + CF3CO,"{'CF3-CF3': 1.0, 'CF3CO': 1.0}","{'CF3-CF2': 1.0, 'CF3COF': 1.0}"
192,1.7876339975051928e-08,CH3CHO + H <=> CH2CHO + H2,"{'CH2CHO': 1.0, 'H2': 1.0}","{'CH3CHO': 1.0, 'H': 1.0}"
985,1.7841920459944693e-08,CF3 + CH2CFO <=> CF3-CH2 + CFO,"{'CF3-CH2': 1.0, 'CFO': 1.0}","{'CF3': 1.0, 'CH2CFO': 1.0}"
110,-1.7647209751869546e-08,C2H3 + OH <=> C2H2 + H2O,"{'C2H2': 1.0, 'H2O': 1.0}","{'C2H3': 1.0, 'OH': 1.0}"
173,-1.709399739024409e-08,C2H4 (+M) <=> C2H2 + H2 (+M),"{'C2H2': 1.0, 'H2': 1.0}",{'C2H4': 1.0}
570,-1.6973555067833966e-08,CF3 + CH2F-CF3 <=> CF3-CHF + CHF3,"{'CF3-CHF': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH2F-CF3': 1.0}"
372,1.6264264786327807e-08,C2H3 + CHFO <=> C2H4 + CFO,"{'C2H4': 1.0, 'CFO': 1.0}","{'C2H3': 1.0, 'CHFO': 1.0}"
357,-1.6145092677188716e-08,CHFO <=> CO + HF,"{'CO': 1.0, 'HF': 1.0}",{'CHFO': 1.0}
624,-1.6048760701305488e-08,CHF2-CHF + OH <=> CHFCF2 + H2O,"{'CHFCF2': 1.0, 'H2O': 1.0}","{'CHF2-CHF': 1.0, 'OH': 1.0}"
75,1.5684566366601857e-08,C2H5 + H (+M) <=> C2H6 (+M),{'C2H6': 1.0},"{'C2H5': 1.0, 'H': 1.0}"
488,1.5146194350315073e-08,CH2F-CH2F + OH <=> CH2F-CHF + H2O,"{'CH2F-CHF': 1.0, 'H2O': 1.0}","{'CH2F-CH2F': 1.0, 'OH': 1.0}"
132,-1.5134138233661013e-08,CH + CH2O <=> CH2CO + H,"{'CH2CO': 1.0, 'H': 1.0}","{'CH': 1.0, 'CH2O': 1.0}"
621,-1.4818064241246112e-08,CHF2-CH2 + OH <=> CH2CF2 + H2O,"{'CH2CF2': 1.0, 'H2O': 1.0}","{'CHF2-CH2': 1.0, 'OH': 1.0}"
869,-1.46820999344007e-08,F2 + OH <=> F + HF + O,"{'F': 1.0, 'HF': 1.0, 'O': 1.0}","{'F2': 1.0, 'OH': 1.0}"
452,-1.4579253900990525e-08,CH3F + CHF <=> CH2CHF + HF,"{'CH2CHF': 1.0, 'HF': 1.0}","{'CH3F': 1.0, 'CHF': 1.0}"
611,-1.4564751683094829e-08,CH3-CHF + OH => CH2CO + H2 + HF,"{'CH2CO': 1.0, 'H2': 1.0, 'HF': 1.0}","{'CH3-CHF': 1.0, 'OH': 1.0}"
871,1.4171420086069471e-08,CF3CHCH2 + H <=> C2H4 + CF3,"{'C2H4': 1.0, 'CF3': 1.0}","{'CF3CHCH2': 1.0, 'H': 1.0}"
608,-1.4128003497847215e-08,CH2F-CH2 + OH => CH2CO + H2 + HF,"{'CH2CO': 1.0, 'H2': 1.0, 'HF': 1.0}","{'CH2F-CH2': 1.0, 'OH': 1.0}"
204,-1.3800571606073762e-08,CH2CHO + OH <=> CH2OH + HCO,"{'CH2OH': 1.0, 'HCO': 1.0}","{'CH2CHO': 1.0, 'OH': 1.0}"
238,1.3339740962835302e-08,CH2F2 + H <=> CH2F + HF,"{'CH2F': 1.0, 'HF': 1.0}","{'CH2F2': 1.0, 'H': 1.0}"
881,-1.3057227495519438e-08,CF3 + CF3CHCH2 <=> CF3CCH2 + CHF3,"{'CF3CCH2': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CF3CHCH2': 1.0}"
703,-1.241045719253535e-08,CHFCF[Z] + H <=> CHFCHF[Z],{'CHFCHF[Z]': 1.0},"{'CHFCF[Z]': 1.0, 'H': 1.0}"
435,-1.2388557421480703e-08,CH2F + CH3 <=> CH3-CH2F,{'CH3-CH2F': 1.0},"{'CH2F': 1.0, 'CH3': 1.0}"
567,-1.2382499892831181e-08,CF3 + CH2F-CH2F <=> CH2F-CHF + CHF3,"{'CH2F-CHF': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH2F-CH2F': 1.0}"
156,-1.237080825873141e-08,CH3 + H2O2 <=> CH4 + HO2,"{'CH4': 1.0, 'HO2': 1.0}","{'CH3': 1.0, 'H2O2': 1.0}"
572,-1.2284679883389448e-08,CF3 + CHF2-CF3 <=> CF3-CF2 + CHF3,"{'CF3-CF2': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CHF2-CF3': 1.0}"
981,1.1858560889328734e-08,CFCHCF3 + F <=> CF3 + CHFCF[Z],"{'CF3': 1.0, 'CHFCF[Z]': 1.0}","{'CFCHCF3': 1.0, 'F': 1.0}"
790,-1.1831920454281429e-08,CH2(S) + CHF2 <=> CH2CF2 + H,"{'CH2CF2': 1.0, 'H': 1.0}","{'CH2(S)': 1.0, 'CHF2': 1.0}"
919,1.1701540054444317e-08,CF3 + CH3CO <=> CH2CO + CHF3,"{'CH2CO': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH3CO': 1.0}"
102,-1.1462755031080065e-08,CH3O + OH <=> CH2O + H2O,"{'CH2O': 1.0, 'H2O': 1.0}","{'CH3O': 1.0, 'OH': 1.0}"
612,-1.1410509519550357e-08,CH2F-CHF + OH => CH2CO + 2 HF,"{'CH2CO': 1.0, 'HF': 2.0}","{'CH2F-CHF': 1.0, 'OH': 1.0}"
17,1.1303871297047515e-08,CH3OH + O <=> CH2OH + OH,"{'CH2OH': 1.0, 'OH': 1.0}","{'CH3OH': 1.0, 'O': 1.0}"
500,1.07085561195396e-08,CHF2-CHF2 + OH <=> CHF2-CF2 + H2O,"{'CHF2-CF2': 1.0, 'H2O': 1.0}","{'CHF2-CHF2': 1.0, 'OH': 1.0}"
348,-1.0603341978633058e-08,C2H3 + CF => C2HF + CH2,"{'C2HF': 1.0, 'CH2': 1.0}","{'C2H3': 1.0, 'CF': 1.0}"
383,1.0573137163795552e-08,CH3-CH2F (+M) <=> C2H4 + HF (+M),"{'C2H4': 1.0, 'HF': 1.0}",{'CH3-CH2F': 1.0}
461,-1.0274188183144526e-08,CF2 + CHF3 <=> CF2CF2 + HF,"{'CF2CF2': 1.0, 'HF': 1.0}","{'CF2': 1.0, 'CHF3': 1.0}"
882,9.881698804652742e-09,CF3 + CF3CHCH2 <=> CF3CHCH + CHF3,"{'CF3CHCH': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CF3CHCH2': 1.0}"
921,-9.807634815375518e-09,CF3 + CH3CO <=> CF3 + CH3 + CO,"{'CF3': 1.0, 'CH3': 1.0, 'CO': 1.0}","{'CF3': 1.0, 'CH3CO': 1.0}"
825,8.980155569409923e-09,CH3-CH2F + F <=> CH2F-CH2 + HF,"{'CH2F-CH2': 1.0, 'HF': 1.0}","{'CH3-CH2F': 1.0, 'F': 1.0}"
337,-8.886333187746113e-09,CHF + HCO <=> CH2F + CO,"{'CH2F': 1.0, 'CO': 1.0}","{'CHF': 1.0, 'HCO': 1.0}"
846,-8.054540521802113e-09,CF3CHO + CH3 <=> CF3CO + CH4,"{'CF3CO': 1.0, 'CH4': 1.0}","{'CF3CHO': 1.0, 'CH3': 1.0}"
635,-7.84824946493028e-09,CH3 + CHF2-CF2 <=> CF2CF2 + CH4,"{'CF2CF2': 1.0, 'CH4': 1.0}","{'CH3': 1.0, 'CHF2-CF2': 1.0}"
163,7.58308092708442e-09,C2H4 + CH3 <=> C2H3 + CH4,"{'C2H3': 1.0, 'CH4': 1.0}","{'C2H4': 1.0, 'CH3': 1.0}"
571,7.425855339761978e-09,CF3 + CHF2-CHF2 <=> CHF2-CF2 + CHF3,"{'CHF2-CF2': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CHF2-CHF2': 1.0}"
827,7.387781042048554e-09,CH3-CH2F + F <=> CH3-CHF + HF,"{'CH3-CHF': 1.0, 'HF': 1.0}","{'CH3-CH2F': 1.0, 'F': 1.0}"
622,-7.130537629009537e-09,CH3-CHF + OH <=> CH2CHF + H2O,"{'CH2CHF': 1.0, 'H2O': 1.0}","{'CH3-CHF': 1.0, 'OH': 1.0}"
335,7.122364927145006e-09,CF2 + CH2O <=> CHF2 + HCO,"{'CHF2': 1.0, 'HCO': 1.0}","{'CF2': 1.0, 'CH2O': 1.0}"
411,-7.11137208548473e-09,CH2F-CF2 + H <=> CH2F + CHF2,"{'CH2F': 1.0, 'CHF2': 1.0}","{'CH2F-CF2': 1.0, 'H': 1.0}"
399,-7.007547122886951e-09,CH2F-CF2 + H <=> CHFCHF[Z] + HF,"{'CHFCHF[Z]': 1.0, 'HF': 1.0}","{'CH2F-CF2': 1.0, 'H': 1.0}"
605,-6.7192006889640035e-09,CH2F-CF2 + O <=> CF2O + CH2F,"{'CF2O': 1.0, 'CH2F': 1.0}","{'CH2F-CF2': 1.0, 'O': 1.0}"
623,-6.197885479286231e-09,CH2F-CHF + OH <=> CHFCHF[Z] + H2O,"{'CHFCHF[Z]': 1.0, 'H2O': 1.0}","{'CH2F-CHF': 1.0, 'OH': 1.0}"
482,6.1603050516064094e-09,CH3-CHF2 + F <=> CHF2-CH2 + HF,"{'CHF2-CH2': 1.0, 'HF': 1.0}","{'CH3-CHF2': 1.0, 'F': 1.0}"
818,-6.091350303079586e-09,CH3OH + F <=> CH3O + HF,"{'CH3O': 1.0, 'HF': 1.0}","{'CH3OH': 1.0, 'F': 1.0}"
148,6.053190296921761e-09,CH2(S) + CH3 <=> C2H4 + H,"{'C2H4': 1.0, 'H': 1.0}","{'CH2(S)': 1.0, 'CH3': 1.0}"
920,6.017446157014451e-09,CH3CO + F <=> CH2CO + HF,"{'CH2CO': 1.0, 'HF': 1.0}","{'CH3CO': 1.0, 'F': 1.0}"
127,-5.998813590063264e-09,CH + CH2 <=> C2H2 + H,"{'C2H2': 1.0, 'H': 1.0}","{'CH': 1.0, 'CH2': 1.0}"
69,-5.90905587083742e-09,C2H + H (+M) <=> C2H2 (+M),{'C2H2': 1.0},"{'C2H': 1.0, 'H': 1.0}"
548,5.8648918821924394e-09,CH2F + CH2F-CF3 <=> CF3-CHF + CH3F,"{'CF3-CHF': 1.0, 'CH3F': 1.0}","{'CH2F': 1.0, 'CH2F-CF3': 1.0}"
639,5.837787452454462e-09,CH2F-CHF + HO2 => CH2F + CHFO + OH,"{'CH2F': 1.0, 'CHFO': 1.0, 'OH': 1.0}","{'CH2F-CHF': 1.0, 'HO2': 1.0}"
513,-5.724178024290257e-09,CF3-CHF + H2O2 <=> CH2F-CF3 + HO2,"{'CH2F-CF3': 1.0, 'HO2': 1.0}","{'CF3-CHF': 1.0, 'H2O2': 1.0}"
338,-5.554824803174943e-09,CF2 + HCO <=> CHF2 + CO,"{'CHF2': 1.0, 'CO': 1.0}","{'CF2': 1.0, 'HCO': 1.0}"
661,-5.535661905693543e-09,CHF2-CHF + HO2 <=> CH2F-CHF2 + O2,"{'CH2F-CHF2': 1.0, 'O2': 1.0}","{'CHF2-CHF': 1.0, 'HO2': 1.0}"
266,5.522030085859006e-09,CF3 + CH3OH <=> CH2OH + CHF3,"{'CH2OH': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH3OH': 1.0}"
448,-5.479298129285567e-09,CH2(S) + CH2F2 <=> CH2CHF + HF,"{'CH2CHF': 1.0, 'HF': 1.0}","{'CH2(S)': 1.0, 'CH2F2': 1.0}"
951,5.451830007704773e-09,CHFCHCF3 + OH <=> CHFCCF3 + H2O,"{'CHFCCF3': 1.0, 'H2O': 1.0}","{'CHFCHCF3': 1.0, 'OH': 1.0}"
514,-5.386250958764963e-09,CF3-CF2 + H2O2 <=> CHF2-CF3 + HO2,"{'CHF2-CF3': 1.0, 'HO2': 1.0}","{'CF3-CF2': 1.0, 'H2O2': 1.0}"
248,5.132245119841943e-09,CH2F2 + OH <=> CHF2 + H2O,"{'CHF2': 1.0, 'H2O': 1.0}","{'CH2F2': 1.0, 'OH': 1.0}"
532,5.037424128475711e-09,C2H3 + CH2F-CF3 <=> C2H4 + CF3-CHF,"{'C2H4': 1.0, 'CF3-CHF': 1.0}","{'C2H3': 1.0, 'CH2F-CF3': 1.0}"
423,-4.928887632224411e-09,CF3-CH2 + H <=> CH3-CF3,{'CH3-CF3': 1.0},"{'CF3-CH2': 1.0, 'H': 1.0}"
103,4.89529140580369e-09,CH3OH + OH <=> CH2OH + H2O,"{'CH2OH': 1.0, 'H2O': 1.0}","{'CH3OH': 1.0, 'OH': 1.0}"
236,-4.8658641838648885e-09,CH3F + H <=> CH3 + HF,"{'CH3': 1.0, 'HF': 1.0}","{'CH3F': 1.0, 'H': 1.0}"
336,-4.749901756437077e-09,CF2 + CH2O <=> CHFCO + HF,"{'CHFCO': 1.0, 'HF': 1.0}","{'CF2': 1.0, 'CH2O': 1.0}"
947,-4.7371606233896415e-09,CHFCHCF3 + O <=> CHFCCF3 + OH,"{'CHFCCF3': 1.0, 'OH': 1.0}","{'CHFCHCF3': 1.0, 'O': 1.0}"
620,-4.717156550890752e-09,CH2F-CH2 + OH <=> CH2CHF + H2O,"{'CH2CHF': 1.0, 'H2O': 1.0}","{'CH2F-CH2': 1.0, 'OH': 1.0}"
424,-4.702088861457012e-09,CHF2-CF2 + H <=> CHF2-CHF2,{'CHF2-CHF2': 1.0},"{'CHF2-CF2': 1.0, 'H': 1.0}"
654,-4.667867268119266e-09,CHF2-CF2 + HO2 <=> CF2CF2 + H2O2,"{'CF2CF2': 1.0, 'H2O2': 1.0}","{'CHF2-CF2': 1.0, 'HO2': 1.0}"
164,4.589499804328211e-09,C2H6 + CH3 <=> C2H5 + CH4,"{'C2H5': 1.0, 'CH4': 1.0}","{'C2H6': 1.0, 'CH3': 1.0}"
656,-4.534305079959365e-09,CH3-CF2 + HO2 <=> CH3-CHF2 + O2,"{'CH3-CHF2': 1.0, 'O2': 1.0}","{'CH3-CF2': 1.0, 'HO2': 1.0}"
398,-4.480644726976121e-09,CHF2-CHF + H <=> CH2CF2 + HF,"{'CH2CF2': 1.0, 'HF': 1.0}","{'CHF2-CHF': 1.0, 'H': 1.0}"
561,4.424821866490098e-09,CHF2 + CHF2-CF3 <=> CF3-CF2 + CH2F2,"{'CF3-CF2': 1.0, 'CH2F2': 1.0}","{'CHF2': 1.0, 'CHF2-CF3': 1.0}"
471,4.0341039886503615e-09,CH3-CH2F + OH <=> CH2F-CH2 + H2O,"{'CH2F-CH2': 1.0, 'H2O': 1.0}","{'CH3-CH2F': 1.0, 'OH': 1.0}"
893,4.00832134045395e-09,CF3CCH2 + H <=> C2H3 + CF3,"{'C2H3': 1.0, 'CF3': 1.0}","{'CF3CCH2': 1.0, 'H': 1.0}"
68,3.898291227690702e-09,CH3OH + H <=> CH3O + H2,"{'CH3O': 1.0, 'H2': 1.0}","{'CH3OH': 1.0, 'H': 1.0}"
370,3.88926038844451e-09,CHF2 + CHFO <=> CFO + CH2F2,"{'CFO': 1.0, 'CH2F2': 1.0}","{'CHF2': 1.0, 'CHFO': 1.0}"
333,-3.864902946042925e-09,CH2O + CHF <=> CH2F + HCO,"{'CH2F': 1.0, 'HCO': 1.0}","{'CH2O': 1.0, 'CHF': 1.0}"
459,-3.8364989570675625e-09,CF2 + CH3F <=> CHFCHF[Z] + HF,"{'CHFCHF[Z]': 1.0, 'HF': 1.0}","{'CF2': 1.0, 'CH3F': 1.0}"
314,-3.834046952021947e-09,CF3O + F <=> CF2O + F2,"{'CF2O': 1.0, 'F2': 1.0}","{'CF3O': 1.0, 'F': 1.0}"
182,3.807990665901556e-09,CH + H2 (+M) <=> CH3 (+M),{'CH3': 1.0},"{'CH': 1.0, 'H2': 1.0}"
46,3.806401761844387e-09,H + H2O2 <=> H2 + HO2,"{'H2': 1.0, 'HO2': 1.0}","{'H': 1.0, 'H2O2': 1.0}"
928,-3.589461081324849e-09,CF3 + CF3CCH <=> CF2CF2 + CF2CH,"{'CF2CF2': 1.0, 'CF2CH': 1.0}","{'CF3': 1.0, 'CF3CCH': 1.0}"
983,3.587322638485771e-09,CH2CFO + H <=> CFO + CH3,"{'CFO': 1.0, 'CH3': 1.0}","{'CH2CFO': 1.0, 'H': 1.0}"
568,3.4266561680891143e-09,CF3 + CH2F-CHF2 <=> CHF2-CHF + CHF3,"{'CHF2-CHF': 1.0, 'CHF3': 1.0}","{'CF3': 1.0, 'CH2F-CHF2': 1.0}"
980,3.3255020873620215e-09,CHFCCF3 + F <=> CF3 + CHFCF[Z],"{'CF3': 1.0, 'CHFCF[Z]': 1.0}","{'CHFCCF3': 1.0, 'F': 1.0}"
481,3.3129237723528456e-09,CH3-CHF2 + F <=> CH3-CF2 + HF,"{'CH3-CF2': 1.0, 'HF': 1.0}","{'CH3-CHF2': 1.0, 'F': 1.0}"
490,3.310655494215893e-09,CH2F-CHF2 + O <=> CHF2-CHF + OH,"{'CHF2-CHF': 1.0, 'OH': 1.0}","{'CH2F-CHF2': 1.0, 'O': 1.0}"
393,-3.283870247194917e-09,CH3-CHF + H <=> C2H4 + HF,"{'C2H4': 1.0, 'HF': 1.0}","{'CH3-CHF': 1.0, 'H': 1.0}"
